qid,granite_dense,bm25,hybrid_granite_bm25,convex_hybrid_granite_bm25
7017,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.46927872602275644
7068,0.0,0.0,0.0,0.0
7071,0.20438239758848611,0.18457569677956817,0.3065735963827292,0.2640681225725909
7080,0.0,0.0,0.0,0.0
7096,0.0,0.0,0.0,0.0
7098,1.0,1.0,1.0,1.0
7105,0.6131471927654584,0.0,0.2640681225725909,0.6131471927654584
7109,1.0,0.5,1.0,1.0
7124,1.0,0.0,0.38685280723454163,1.0
7141,0.14126697285982898,0.0,0.0,0.14126697285982898
7145,0.0,0.0,0.0,0.0
715,0.43067655807339306,0.0,0.0,0.38685280723454163
7178,0.23719771276929622,0.5640920940185894,0.5437713091520254,0.2640681225725909
7188,0.0,0.18457569677956817,0.0,0.0
7205,0.9197207891481876,0.3065735963827292,0.5714285040141098,0.9197207891481876
7206,0.3562071871080222,0.0,0.0,0.3562071871080222
721,1.0,0.6309297535714575,1.0,1.0
7218,0.6131471927654584,0.0,0.19342640361727081,0.6131471927654584
7221,0.6309297535714575,0.3333333333333333,0.5,0.6309297535714575
7269,0.34337431936037655,0.6049306994552042,0.38364913903790027,0.34870224750355494
7279,0.6333518746717375,0.24630238874073,0.3903800499921017,0.6436579276931672
7295,0.0,0.0,0.0,0.0
7311,0.5307212739772434,0.0,0.2769189462922768,0.5307212739772434
7326,0.0,0.0,0.0,0.0
7329,0.43067655807339306,0.0,0.2890648263178879,0.43067655807339306
7344,0.31546487678572877,0.2890648263178879,0.6309297535714575,0.3562071871080222
7345,1.0,0.0,0.38685280723454163,1.0
7377,0.0,0.0,0.0,0.0
7431,1.0,0.43067655807339306,1.0,1.0
744,0.0,0.0,0.0,0.0
7441,0.5,0.0,0.2890648263178879,0.5
7445,0.0,0.0,0.0,0.0
7448,0.0,0.0,0.0,0.0
7456,0.5716190970674814,0.0,0.2303612461053624,0.49344424459786884
7463,0.0,0.0,0.0,0.0
7467,0.3010299956639812,0.0,0.0,0.3010299956639812
7484,0.0,0.0,0.0,0.0
750,0.6366824387328317,0.3191471544989227,0.6366824387328317,0.6366824387328317
7509,0.7977228895450266,0.0,0.19342640361727081,0.7977228895450266
7512,0.38685280723454163,0.6131471927654584,0.6131471927654584,0.38685280723454163
7513,0.18154179253735267,0.0,0.0,0.18154179253735267
7529,0.43067655807339306,0.0,0.31546487678572877,0.43067655807339306
753,0.5,0.0,0.0,0.46845052016107697
7533,0.0,0.0,0.0,0.0
7534,0.46927872602275644,0.0,0.20210734650054757,0.46927872602275644
7590,0.4367467095119258,0.23463936301137822,0.4441228664487979,0.4776237035032179
7592,0.0,0.0,0.0,0.0
7594,1.0,0.3562071871080222,1.0,1.0
7622,0.0,0.0,0.0,0.0
7633,0.48522855511632257,0.0,0.31608365985743925,0.48522855511632257
766,0.18873103118020404,0.0761433407173835,0.32605954121156705,0.2721533397140335
7674,1.0,0.6309297535714575,1.0,1.0
7700,1.0,0.43067655807339306,0.6309297535714575,1.0
7702,0.5802792108518124,0.6131471927654584,0.6131471927654584,0.8065735963827293
7705,0.0,0.0,0.0,0.0
7734,0.0,0.0,0.0,0.0
7747,0.0,0.0,0.0,0.0
7754,0.18457569677956817,0.23719771276929622,0.2640681225725909,0.20438239758848611
7758,0.38685280723454163,0.0,0.23719771276929622,0.38685280723454163
776,1.0,1.0,1.0,1.0
7801,0.0,0.19342640361727081,0.6131471927654584,0.0
7803,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.46927872602275644
7823,0.8503449055347546,0.23719771276929622,0.5802792108518124,0.8503449055347546
7876,0.0,0.0,0.0,0.0
7879,1.0,0.0,0.43067655807339306,1.0
7880,0.0,0.0,0.0,0.0
7911,0.5032251913410369,0.5032251913410369,0.5294362295028773,0.3903800499921017
7925,0.20210734650054757,0.0,0.1480409554829326,0.23463936301137822
7928,0.0,0.0,0.0,0.0
7936,0.0,0.0,0.0,0.0
7992,0.2640681225725909,0.0,0.0,0.2640681225725909
8,0.3065735963827292,0.23719771276929622,0.6131471927654584,0.38685280723454163
8002,0.46927872602275644,0.20210734650054757,0.2960819109658652,0.2960819109658652
8005,0.38685280723454163,0.6131471927654584,0.6131471927654584,0.6131471927654584
8013,0.38685280723454163,0.0,0.20438239758848611,0.6131471927654584
8017,0.5,0.0,0.31546487678572877,0.5
8034,1.0,0.0,0.38685280723454163,1.0
8040,0.4936790360674166,0.22009176629808017,0.2863459897524692,0.4936790360674166
8072,0.6131471927654584,0.6131471927654584,1.0,0.6131471927654584
8079,0.37800210039683896,0.0,0.0,0.37800210039683896
810,1.0,0.0,0.5,1.0
8102,0.7653606369886217,0.46927872602275644,0.6364391809889587,0.7653606369886217
8116,0.5,0.31546487678572877,0.6309297535714575,0.5
8121,0.0,0.0,0.0,0.0
813,0.0,0.0,0.0,0.0
8202,0.0,0.0,0.0,0.0
8230,1.0,0.6131471927654584,0.8315546295836225,1.0
8247,0.0,0.0,0.0,0.0
8271,0.16812753627111746,0.0,0.13012668333070054,0.16812753627111746
8275,0.7039180890341347,0.3379680345449381,0.5307212739772434,0.7039180890341347
8296,0.2640681225725909,0.0,0.18457569677956817,0.2640681225725909
8332,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584
8351,0.7039180890341347,0.23463936301137822,0.617319681505689,0.7039180890341347
8378,0.6309297535714575,0.0,0.3333333333333333,0.6309297535714575
8456,0.0,0.0,0.0,0.0
8475,1.0,0.0,0.6309297535714575,0.6309297535714575
849,0.6131471927654584,0.23719771276929622,0.6131471927654584,0.6131471927654584
8507,0.0,0.0,0.0,0.0
8512,0.6309297535714575,1.0,0.6309297535714575,0.6309297535714575
8513,0.7039180890341347,0.617319681505689,0.7039180890341347,0.7039180890341347
852,0.0,0.0,0.0,0.0
853,0.6309297535714575,0.6309297535714575,1.0,1.0
8532,1.0,0.2960819109658652,0.7737459235132744,1.0
8537,1.0,0.0,0.43067655807339306,1.0
8539,0.19519002499605084,0.0,0.123151194370365,0.19519002499605084
8544,0.5802792108518124,0.0,0.19342640361727081,0.4911492931622974
858,0.6309297535714575,0.0,0.3562071871080222,0.6309297535714575
859,1.0,0.0,0.3562071871080222,1.0
8592,0.5,0.0,0.3562071871080222,0.5
8632,0.6131471927654584,0.0,0.38685280723454163,0.6131471927654584
8635,0.0,0.0,0.0,0.0
864,0.43067655807339306,1.0,1.0,0.43067655807339306
8702,0.0,0.0,0.0,0.0
8779,0.0,0.0,0.0,0.0
8789,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584
879,1.0,0.0,0.5,1.0
8795,0.0,0.0,0.0,0.0
8832,1.0,0.6052602440527057,1.0,1.0
8834,0.7039180890341347,0.0,0.3084274278260313,0.6713860725233041
885,0.0,0.0,0.0,0.0
8855,0.0,0.23719771276929622,0.6131471927654584,0.18457569677956817
8874,0.46927872602275644,0.0,0.13565197343244778,0.46927872602275644
89,0.2960819109658652,0.0,0.18154179253735267,0.2960819109658652
8934,0.46927872602275644,0.2960819109658652,0.46927872602275644,0.46927872602275644
8937,0.9020870746500321,0.5546406709327603,0.8435385085913266,0.9083745556952364
8947,0.31546487678572877,0.0,0.0,0.31546487678572877
895,0.5413996682199069,0.29007579773858083,0.5855700749881525,0.5413996682199069
8959,0.0,0.0,0.0,0.0
8970,0.0,0.0,0.0,0.0
8974,0.0,0.0,0.0,0.0
8982,0.8529278650606567,0.8854598815714874,1.0,0.9060254355346823
90,0.0,0.0,0.0,0.0
904,1.0,0.0,0.3562071871080222,0.6309297535714575
9060,0.3065735963827292,0.0,0.19342640361727081,0.2640681225725909
9088,0.15642624200758548,0.0,0.0,0.16716045496620227
9108,1.0,0.0,0.3333333333333333,1.0
9115,0.2811463015585058,0.0,0.11751610475642714,0.2811463015585058
9126,1.0,0.23719771276929622,0.8315546295836225,1.0
9164,0.3903800499921017,0.0,0.24630238874073,0.3903800499921017
9174,0.6131471927654584,0.0,0.3065735963827292,0.6131471927654584
9188,0.2769189462922768,0.23463936301137822,0.23463936301137822,0.2836929289153804
9245,0.6131471927654584,0.23719771276929622,0.6131471927654584,0.6131471927654584
9275,0.0,0.0,0.0,0.0
928,0.0,0.0,0.0,0.0
929,0.123151194370365,0.0,0.0,0.123151194370365
9291,0.7618870795651185,0.3894141271842883,0.7456919575934261,0.7751482523375255
9296,0.7039180890341347,0.7039180890341347,0.7653606369886217,0.7653606369886217
932,0.3235866969737877,0.0,0.0,0.3235866969737877
9329,0.21840743681816419,0.0,0.0,0.19342640361727081
9332,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217
9381,1.0,0.6309297535714575,1.0,1.0
9385,1.0,1.0,1.0,1.0
939,0.3894141271842883,0.0,0.0874717141014082,0.38249244382604847
9391,1.0,0.43067655807339306,1.0,1.0
94,0.13120507751234178,0.0,0.10209739512291163,0.13120507751234178
9403,0.5809949937791563,0.0,0.4539036202482202,0.5809949937791563
945,1.0,0.9709286432396583,1.0,1.0
9481,0.0,0.0,0.0,0.0
9487,0.0,0.0,0.0,0.0
9548,0.5,0.3562071871080222,0.5,0.5
9556,0.2816249726597774,0.2816249726597774,0.4221121032555764,0.38249244382604847
9565,0.6052602440527057,0.0,0.0,0.8315546295836225
957,0.0,0.0,0.0,0.0
9598,0.0,0.0,0.0,0.0
9617,0.38685280723454163,0.0,0.20438239758848611,0.38685280723454163
9633,1.0,0.38685280723454163,0.6309297535714575,1.0
9643,0.0,0.0,0.0,0.0
9644,0.9197207891481876,0.17723928678404774,0.5802792108518124,0.9197207891481876
9646,0.5534089895040296,0.0,0.29271470075357975,0.5534089895040296
9668,0.0,0.0,0.0,0.0
9701,1.0,0.0,0.3333333333333333,1.0
9733,1.0,0.6309297535714575,1.0,1.0
9735,0.6131471927654584,0.20438239758848611,0.6131471927654584,0.6131471927654584
9737,0.18457569677956817,0.0,0.0,0.18457569677956817
9771,0.0,0.0,0.0,0.0
98,0.6131471927654584,0.0,0.3065735963827292,0.6131471927654584
9808,0.35853358850813305,0.23463936301137822,0.46927872602275644,0.3501483019834802
9824,0.0,0.0,0.0,0.0
9871,0.16716045496620227,0.0,0.0,0.16716045496620227
988,1.0,0.6886007376100177,1.0,1.0
9882,0.14606834984270645,0.0,0.1208113026994942,0.14606834984270645
9925,0.8503449055347546,0.6131471927654584,0.7903864795495061,0.8503449055347546
9929,0.0,0.0,0.0,0.0
9961,0.0,0.0,0.0,0.0
9979,0.8503449055347546,0.3065735963827292,0.6131471927654584,0.8315546295836225
