qid,granite_dense,granite_small_dense,bm25,st_dense,gte_dense,e5_dense,bge_dense,hybrid_granite_bm25,hybrid_granite_small_bm25,granite_rerank,granite_small_rerank,hybrid_granite_bm25_rerank
1948,0.7903864795495061,0.7977228895450266,0.6131471927654584,0.6131471927654584,0.8503449055347546,0.2640681225725909,0.8503449055347546,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584
1994,0.7653606369886217,0.7653606369886217,0.23463936301137822,0.6508205185601091,0.6713860725233041,0.46927872602275644,0.6257049680303419,0.6257049680303419,0.617319681505689,0.7928654229965442,0.7928654229965442,0.7928654229965442
2010,0.3882251478215036,0.17947710508581735,0.22009176629808017,0.11004588314904008,0.38363315291837646,0.08514311764162098,0.22009176629808017,0.3843113526044082,0.22009176629808017,0.6987957033953602,0.7019727018777485,0.696162268139923
2051,0.9933222998814617,0.9156857657441143,0.46047467141697823,0.9202054614375518,0.9202054614375518,0.9918291064614978,0.9202054614375518,0.7971998030554314,0.6193198671454698,0.9098999913476323,0.9098999913476323,0.9098999913476323
2070,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584
2075,0.6309297535714575,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.3010299956639812,0.0,0.38685280723454163,0.3562071871080222,0.38685280723454163
2076,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584
2088,0.6309297535714575,1.0,0.31546487678572877,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,1.0,1.0,1.0
2108,0.0,0.5,0.0,0.0,0.43067655807339306,0.0,0.38685280723454163,0.0,0.3333333333333333,0.0,0.0,0.0
2118,0.0,0.1208113026994942,0.0,0.10209739512291163,0.0,0.0,0.0,0.0,0.0,0.09803928583135704,0.1208113026994942,0.09803928583135704
2154,1.0,1.0,0.31546487678572877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2181,0.6257049680303419,0.7653606369886217,0.0,0.46927872602275644,0.20210734650054757,0.46927872602275644,0.49818925746641285,0.20210734650054757,0.4367467095119258,0.7039180890341347,0.7039180890341347,0.7039180890341347
2183,0.19519002499605084,0.16812753627111746,0.3903800499921017,0.0,0.0,0.0,0.0,0.2741708125981702,0.2638647595767405,0.13012668333070054,0.13012668333070054,0.13905617951077562
2204,0.9709286432396583,0.876848805629635,0.3903800499921017,1.0,0.5805485932475565,0.6713527276121545,0.7365896932159578,0.6380228380792293,0.6436579276931672,0.8927537907700456,0.8927537907700456,0.8927537907700456
2264,0.6266432627014137,0.5857421563596757,0.27487633291429087,0.41231449937143627,0.28370668581296504,0.11838279295536291,0.2918104499436024,0.36650177721905447,0.4728384582492843,0.5277610693352978,0.5277610693352978,0.5277610693352978
2296,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2316,1.0,0.9469024295259745,0.0,1.0,1.0,1.0,1.0,0.5931729515195112,0.38364913903790027,0.7328286204777911,0.7328286204777911,0.7328286204777911
2318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,0.0,0.1480409554829326,0.0,0.0,0.20210734650054757,0.0,0.16716045496620227,0.0,0.0,0.0,0.0,0.0
2334,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.6309297535714575,0.0,1.0,1.0,1.0
2348,0.0,0.0,0.0,0.0,0.43067655807339306,0.0,0.43067655807339306,0.0,0.0,0.6309297535714575,1.0,0.5
2376,0.6309297535714575,0.3562071871080222,0.0,0.38685280723454163,0.3562071871080222,0.31546487678572877,0.38685280723454163,0.3562071871080222,0.0,0.38685280723454163,0.38685280723454163,0.38685280723454163
2383,0.6366824387328317,0.5855700749881525,0.5032251913410369,0.6366824387328317,0.6366824387328317,0.6366824387328317,0.6366824387328317,0.5585075862632192,0.5585075862632192,0.5585075862632192,0.6713527276121545,0.5413996682199069
2384,0.6131471927654584,0.6131471927654584,0.0,0.6131471927654584,0.38685280723454163,0.0,0.21840743681816419,0.2640681225725909,0.38685280723454163,0.3065735963827292,0.3065735963827292,0.3065735963827292
2385,0.9469024295259745,1.0,0.0,0.7328286204777911,1.0,1.0,1.0,0.6132756769356656,0.8529278650606567,0.9469024295259745,1.0,0.9469024295259745
2388,0.4555352795695787,0.5039399436761999,0.08274602130532002,0.6413544994268799,0.510227424721404,0.6013972017069862,0.3932591258696538,0.27487633291429087,0.3576223542196109,0.3727892582642586,0.3727892582642586,0.3727892582642586
2395,0.644824486427155,0.3041170587802494,0.0,0.19092086617893467,0.32920532365833965,0.15130120674940672,0.21793006430423467,0.31594415088593253,0.0,0.0874717141014082,0.18293214719087553,0.0874717141014082
