qid,granite_dense,granite_small_dense,bm25,st_dense,gte_dense,e5_dense,bge_dense,hybrid_granite_bm25,hybrid_granite_small_bm25,granite_rerank,granite_small_rerank,hybrid_granite_bm25_rerank
72,0.38685280723454163,0.3333333333333333,0.0,0.0,0.3562071871080222,0.3562071871080222,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
721,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.38685280723454163,0.3562071871080222,0.38685280723454163
723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
729,0.6309297535714575,0.43067655807339306,0.38685280723454163,0.0,0.0,0.38685280723454163,0.6309297535714575,0.6309297535714575,0.38685280723454163,0.6309297535714575,0.6309297535714575,0.6309297535714575
742,1.0,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0
743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,0.5,0.43067655807339306,0.0,0.2890648263178879,0.5,0.31546487678572877,0.43067655807339306,0.3010299956639812,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306
75,0.0,0.2890648263178879,0.0,0.0,0.3010299956639812,0.38685280723454163,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,1.0,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
770,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0
775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
781,0.6131471927654584,0.6131471927654584,0.23719771276929622,0.6131471927654584,0.6131471927654584,0.6240505200038379,0.6131471927654584,0.6509209298071326,0.6509209298071326,0.7977228895450266,0.7977228895450266,0.7977228895450266
783,0.43067655807339306,0.0,0.0,0.0,0.0,0.0,0.0,0.2890648263178879,0.0,0.0,0.0,0.0
784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
785,0.6309297535714575,0.5,0.6309297535714575,0.0,0.5,0.5,0.5,1.0,0.6309297535714575,1.0,1.0,1.0
