qid,granite_dense,bm25,splade,convex_hybrid_granite_bm25,convex_hybrid_granite_splade
1284,0.31546487678572877,0.2890648263178879,0.3562071871080222,0.3562071871080222,0.38685280723454163
1297,0.0,0.19342640361727081,0.3065735963827292,0.0,0.0
1306,0.5,0.38685280723454163,1.0,0.5,0.6309297535714575
1309,0.19092086617893467,0.0,0.0,0.15130120674940672,0.10778915452451093
1310,0.2890648263178879,0.0,0.0,0.0,0.0
1321,1.0,0.9828920819566879,1.0,1.0,1.0
1322,0.38685280723454163,0.6309297535714575,0.43067655807339306,0.5,0.43067655807339306
1391,0.7668091220635322,0.123151194370365,0.7541985434892589,0.44149241373678083,0.787702056960637
1393,1.0,1.0,1.0,1.0,1.0
1415,0.0,0.0,0.0,0.0,0.0
1416,1.0,0.2640681225725909,0.0,1.0,0.9197207891481876
1441,0.0,0.0,0.0,0.0,0.0
1451,1.0,1.0,1.0,1.0,1.0
1469,0.5,0.0,1.0,0.5,1.0
15,1.0,0.0,0.6309297535714575,1.0,1.0
1530,0.5773584151532217,0.10209739512291163,0.48160565320269266,0.4856637624942473,0.639945385422766
1670,0.8529278650606567,0.23463936301137822,0.4776237035032179,0.6871475159848289,0.8710785440003369
1676,0.38685280723454163,0.0,0.0,0.3562071871080222,0.3562071871080222
1736,0.20210734650054757,0.2960819109658652,0.2960819109658652,0.3295827480202853,0.3084274278260313
1748,0.45379693233402824,0.0,0.20124768870643614,0.45379693233402824,0.4272021882457644
1783,1.0,0.0,0.6509209298071326,0.6934264036172708,0.6934264036172708
18,0.3108658234453849,0.3932591258696538,0.4483039899025303,0.4483039899025303,0.41231449937143627
1812,0.0,0.0,0.0,0.0,0.0
1815,0.3171937659698004,0.0,0.0,0.16716045496620227,0.1480409554829326
1819,0.6309297535714575,0.0,0.0,0.3562071871080222,0.3333333333333333
1824,0.0,0.5,0.0,0.31546487678572877,0.0
1826,0.0,0.0,0.0,0.0,0.0
1832,0.6238470455881188,0.15130120674940672,0.4103915680233244,0.644824486427155,0.5842273861585908
1871,0.9860433320650158,0.5390031312763821,0.7457912185292983,0.9860433320650158,0.9918291064614978
1877,0.8175295903539445,0.38685280723454163,0.0,0.7977228895450266,0.6131471927654584
1889,0.5412163092689025,0.1482972305701491,0.4267169394068026,0.4512861809029252,0.5792140711633723
1915,0.6131471927654584,0.0,0.38685280723454163,0.6131471927654584,0.6131471927654584
1920,0.6052602440527057,0.6131471927654584,0.9197207891481876,0.8772153153380493,0.9197207891481876
1933,1.0,0.0,0.31546487678572877,1.0,1.0
1948,0.7903864795495061,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584
1994,0.7653606369886217,0.23463936301137822,0.9066276098484507,0.6364391809889587,0.7653606369886217
2010,0.3882251478215036,0.22009176629808017,0.1731866333482261,0.5810820381115676,0.5884674004369673
2051,0.9933222998814617,0.46047467141697823,0.6605850585513564,1.0,1.0
2070,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584
2075,0.6309297535714575,0.0,1.0,0.3562071871080222,1.0
2076,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584
2088,0.6309297535714575,0.31546487678572877,1.0,1.0,1.0
2108,0.0,0.0,0.38685280723454163,0.0,0.0
2118,0.0,0.0,0.09803928583135704,0.0,0.0
2154,1.0,0.31546487678572877,1.0,1.0,1.0
2181,0.6257049680303419,0.0,0.34870224750355494,0.6257049680303419,0.7653606369886217
2183,0.19519002499605084,0.3903800499921017,0.3903800499921017,0.2532778777010656,0.36331756126716835
2204,0.9709286432396583,0.3903800499921017,0.6816587806335841,0.9047172294870751,0.9619991470595832
2264,0.6266432627014137,0.27487633291429087,0.27487633291429087,0.4483039899025303,0.5277610693352978
2296,0.0,0.0,0.0,0.0,0.3010299956639812
2306,1.0,1.0,1.0,1.0,1.0
2316,1.0,0.0,0.6797310500037655,0.9674679834891693,1.0
2318,0.0,0.0,0.0,0.0,0.0
2330,0.0,0.0,0.0,0.0,0.0
2334,1.0,0.0,0.38685280723454163,0.6309297535714575,1.0
2348,0.0,0.0,0.0,0.0,0.0
2376,0.6309297535714575,0.0,0.0,0.6309297535714575,0.5
2383,0.6366824387328317,0.5032251913410369,0.5413996682199069,0.6366824387328317,0.6366824387328317
2384,0.6131471927654584,0.0,0.19342640361727081,0.6131471927654584,0.6131471927654584
2385,0.9469024295259745,0.0,0.23463936301137822,0.9469024295259745,0.9469024295259745
2388,0.4555352795695787,0.08274602130532002,0.3543334123470583,0.3615901614084106,0.3727892582642586
2395,0.644824486427155,0.0,0.0,0.5709662133861837,0.3894141271842883
2398,0.2960819109658652,0.7039180890341347,0.7039180890341347,0.7039180890341347,0.6257049680303419
2399,1.0,0.5,1.0,1.0,1.0
2400,0.9010126104210695,0.2960819109658652,0.7653606369886217,0.9066276098484507,0.9325210919548239
2407,0.6049306994552042,0.0,0.6364391809889587,0.617319681505689,0.7039180890341347
2416,0.34337431936037655,0.23463936301137822,0.49818925746641285,0.6364391809889587,0.49818925746641285
2423,0.6509209298071326,0.0,0.6131471927654584,0.4227898344066503,0.38685280723454163
2443,0.0,0.0,0.0,0.0,0.0
2445,1.0,1.0,0.5,1.0,1.0
2460,0.6309297535714575,0.0,1.0,0.5,1.0
2465,0.2529427027676571,0.0,0.0,0.2529427027676571,0.2529427027676571
2472,1.0,1.0,1.0,1.0,1.0
2486,0.0,0.21840743681816419,0.0,0.2640681225725909,0.23719771276929622
2498,0.8065735963827293,0.2640681225725909,0.2640681225725909,0.6052602440527057,0.5640920940185894
2513,1.0,0.5,1.0,1.0,1.0
2516,0.6309297535714575,0.0,0.3333333333333333,0.6309297535714575,0.6309297535714575
2549,0.3065735963827292,0.6131471927654584,1.0,0.5249810332008933,0.8065735963827293
2551,0.5277610693352978,0.17342765698823945,0.27487633291429087,0.38121301394452073,0.3932591258696538
2568,0.6131471927654584,0.6131471927654584,0.8175295903539445,0.6131471927654584,0.6131471927654584
2579,0.5855700749881525,0.0,0.16812753627111746,0.3973220069685352,0.5855700749881525
2580,0.4144299250118475,0.0,0.0,0.4144299250118475,0.4144299250118475
2587,1.0,1.0,1.0,1.0,1.0
2589,0.0,0.0,0.0,0.0,0.0
