qid,granite_dense,bm25,splade,convex_hybrid_granite_bm25,convex_hybrid_granite_splade
PLAIN-782,1.0,1.0,1.0,1.0,1.0
PLAIN-792,0.2435522702101235,0.5983950669742499,0.5708588662113935,0.4818809355796682,0.4883491838252097
PLAIN-806,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217
PLAIN-817,1.0,0.9266360779006401,1.0,1.0,1.0
PLAIN-827,0.4027996698272142,0.3686402433478159,0.3511643449202447,0.4027996698272142,0.38974738205212084
PLAIN-838,0.0,0.0,0.0,0.0,0.0
PLAIN-850,0.49284851576164124,0.41253177989255346,0.41253177989255346,0.6193198671454698,0.6193198671454698
PLAIN-872,1.0,1.0,1.0,1.0,1.0
PLAIN-882,0.0,0.0,0.0,0.0,0.0
PLAIN-892,1.0,1.0,1.0,1.0,1.0
PLAIN-902,0.914856882358379,0.7222954974312066,0.8521705090845474,0.933745776545611,0.9052116356304493
PLAIN-91,0.0,0.0,0.0,0.0,0.0
PLAIN-913,0.43735247915031,0.5352543167750639,0.4690000933206748,0.5352543167750639,0.5173633627401372
PLAIN-924,0.0,0.0,0.0,0.0,0.0
PLAIN-934,1.0,1.0,0.9363792118010483,1.0,1.0
PLAIN-946,0.09478836436955078,0.13886244387355454,0.30701473034246535,0.22400556151517553,0.22400556151517553
PLAIN-956,0.5321408435198608,0.6274092458891772,0.5637884576902256,0.5637884576902256,0.5637884576902256
PLAIN-966,0.11004588314904008,0.13886244387355454,0.13886244387355454,0.13886244387355454,0.22009176629808017
PLAIN-977,0.0,0.0,0.27487633291429087,0.0,0.11838279295536291
PLAIN-987,0.0,0.0,0.0,0.0,0.0
PLAIN-997,0.0,0.0,0.0,0.0,0.0
